customer_id,age,employment_status,income,loan_amount,loan_tenure,credit_score,credit_utilization,repayment_history,num_defaults,debt_to_income_ratio,risk_label,monthly_emi,emi_to_income_ratio,risk_score_numeric
CUST04348,62,Self-Employed,83337.73,77690.91,60,711,0.6009,18,2,0.9322,Medium,1294.85,0.1864,1
CUST04349,59,Unemployed,28242.53,118299.93,24,585,0.3705,17,0,4.1887,High,4929.16,2.0944,2
CUST04350,36,Unemployed,16582.95,92391.56,48,646,0.2596,19,0,5.0,High,1924.82,1.3929,2
CUST04351,53,Self-Employed,86226.31,107948.34,36,618,0.01,18,2,1.2519,Medium,2998.56,0.4173,1
CUST04352,41,Employed,60510.87,94484.32,24,621,0.4879,22,0,1.5614,Low,3936.85,0.7807,0
CUST04353,29,Unemployed,25379.79,30931.51,60,559,0.1634,22,0,1.2187,Low,515.53,0.2438,0
CUST04354,26,Employed,52320.17,83786.63,60,734,0.2231,21,0,1.6014,Low,1396.44,0.3203,0
CUST04355,55,Employed,66068.17,46049.67,60,688,0.3672,20,0,0.697,Low,767.49,0.1394,0
CUST04356,59,Employed,38756.88,87691.82,12,536,0.1506,21,2,2.2626,Medium,7307.65,2.2626,1
CUST04357,42,Retired,26330.87,23198.01,36,633,0.444,19,0,0.881,Low,644.39,0.2937,0
CUST04358,61,Unemployed,22262.36,38635.04,60,632,0.3823,20,0,1.7354,Low,643.92,0.3471,0
CUST04359,25,Employed,88566.16,122264.78,120,681,0.2758,17,0,1.3805,Low,1018.87,0.138,0
CUST04360,62,Self-Employed,90940.64,63764.23,48,648,0.3341,19,1,0.7012,Low,1328.42,0.1753,0
CUST04361,43,Unemployed,22266.26,102698.81,60,736,0.1004,19,1,4.6123,High,1711.65,0.9225,2
CUST04362,37,Employed,67642.55,77188.03,12,727,0.0417,17,0,1.1411,Low,6432.34,1.1411,0
CUST04363,32,Employed,83230.47,54401.1,36,826,0.1931,17,0,0.6536,Low,1511.14,0.2179,0
CUST04364,43,Self-Employed,66392.09,76800.41,24,471,0.4994,17,0,1.1568,Medium,3200.02,0.5784,1
CUST04365,36,Employed,80736.5,122986.52,36,759,0.4566,18,1,1.5233,Low,3416.29,0.5078,0
CUST04366,23,Employed,54451.29,45832.1,24,713,0.4635,19,1,0.8417,Low,1909.67,0.4209,0
CUST04367,50,Self-Employed,69957.77,66109.32,120,635,0.417,20,0,0.945,Low,550.91,0.0945,0
CUST04368,42,Unemployed,16583.74,34374.58,24,629,0.2601,20,0,2.0728,Medium,1432.27,1.0364,1
CUST04369,29,Self-Employed,40695.49,55922.4,60,642,0.1517,19,0,1.3742,Low,932.04,0.2748,0
CUST04370,49,Self-Employed,86682.09,133340.91,84,669,0.2606,21,1,1.5383,Medium,1587.39,0.2198,1
CUST04371,57,Employed,71698.05,118929.76,48,606,0.4429,17,0,1.6588,Medium,2477.7,0.4147,1
CUST04372,43,Employed,58326.52,59174.22,48,521,0.1127,16,0,1.0145,Low,1232.8,0.2536,0
CUST04373,33,Self-Employed,68416.68,24197.21,84,608,0.12,22,3,0.3537,Medium,288.06,0.0505,1
CUST04374,52,Employed,22983.42,65895.65,60,628,0.0651,23,0,2.8671,Medium,1098.26,0.5734,1
CUST04375,43,Unemployed,18484.52,116899.75,12,695,0.1802,21,0,5.0,High,9741.65,6.3242,2
CUST04376,37,Employed,58359.97,11351.14,24,554,0.2064,18,2,0.1945,Low,472.96,0.0973,0
CUST04377,60,Employed,77782.64,113074.4,84,701,0.1221,22,0,1.4537,Low,1346.12,0.2077,0
CUST04378,41,Employed,75759.96,103586.94,48,553,0.2663,20,5,1.3673,High,2158.06,0.3418,2
CUST04379,22,Retired,33421.19,14374.1,36,681,0.2622,22,2,0.4301,Low,399.28,0.1434,0
CUST04380,57,Employed,87134.59,97167.84,12,694,0.6009,20,0,1.1151,Low,8097.32,1.1151,0
CUST04382,64,Employed,75273.2,30706.37,12,653,0.4306,19,0,0.4079,Low,2558.86,0.4079,0
CUST04383,38,Unemployed,17873.51,60807.88,120,705,0.2092,19,0,3.4021,Medium,506.73,0.3402,1
CUST04384,50,Employed,59158.41,34781.23,120,603,0.3143,16,0,0.4266,Low,289.84,0.0588,0
CUST04385,42,Employed,97118.08,124560.6,48,674,0.1414,19,0,1.2826,Low,2595.01,0.3206,0
CUST04386,53,Employed,74497.95,112590.07,84,621,0.2981,17,4,1.5113,High,1340.36,0.2159,2
CUST04387,50,Self-Employed,65033.14,147209.18,120,774,0.1622,14,0,2.2636,Low,1226.74,0.2264,0
CUST04388,37,Employed,76107.2,82440.85,120,693,0.329,21,1,1.0832,Low,687.01,0.1083,0
CUST04389,63,Employed,52402.56,17934.84,120,566,0.1031,20,0,0.3423,Low,149.46,0.0342,0
CUST04390,52,Employed,38561.48,58326.45,60,795,0.2816,19,1,1.5126,Low,972.11,0.3025,0
CUST04391,62,Employed,68733.74,126602.37,48,730,0.1155,21,0,1.8419,Low,2637.55,0.4605,0
CUST04392,34,Self-Employed,125212.57,62545.17,24,553,0.0983,19,1,0.4995,Low,2606.05,0.2498,0
CUST04393,30,Employed,85462.94,71072.89,120,527,0.4889,18,2,0.8316,Medium,592.27,0.0832,1
CUST04394,56,Retired,39475.91,64735.78,120,551,0.1046,22,0,1.6399,Low,539.46,0.164,0
CUST04395,54,Retired,57381.1,39129.91,120,571,0.5315,18,0,0.6819,Low,326.08,0.0682,0
CUST04396,29,Employed,53998.44,15613.31,12,662,0.5385,21,0,0.2891,Low,1301.11,0.2891,0
CUST04397,62,Self-Employed,92776.61,31181.25,84,656,0.1279,20,2,0.3361,Low,371.21,0.048,0
CUST04398,48,Self-Employed,50097.96,57771.75,24,708,0.2579,18,1,1.1532,Low,2407.16,0.5766,0
CUST04399,31,Unemployed,11487.88,40588.46,36,625,0.3971,21,1,3.5332,High,1127.46,1.1777,2
CUST04400,34,Employed,10000.0,88046.6,24,629,0.2482,19,1,5.0,High,3668.61,4.4023,2
CUST04401,59,Employed,66774.2,94016.32,12,659,0.1258,19,2,1.408,Medium,7834.69,1.408,1
CUST04402,39,Employed,67284.4,87659.58,36,740,0.1724,21,0,1.3028,Low,2434.99,0.4343,0
CUST04403,35,Unemployed,24899.33,17313.26,48,498,0.0601,20,2,0.6953,Medium,360.69,0.1738,1
CUST04404,48,Employed,70996.23,101694.75,84,629,0.2597,19,2,1.4324,Medium,1210.65,0.2046,1
CUST04405,44,Employed,84546.7,60764.03,36,755,0.1182,19,0,0.7187,Low,1687.89,0.2396,0
CUST04406,28,Employed,75940.62,132333.02,12,655,0.1004,18,0,1.7426,Low,11027.75,1.7426,0
CUST04407,63,Employed,85730.49,81214.08,120,626,0.418,17,3,0.9473,Medium,676.78,0.0947,1
CUST04408,29,Employed,117428.5,17254.63,60,584,0.5263,21,2,0.1469,Low,287.58,0.0294,0
CUST04410,53,Employed,68680.48,106864.28,48,611,0.3642,18,1,1.556,Medium,2226.34,0.389,1
CUST04411,39,Unemployed,15060.49,63074.06,36,610,0.0846,18,0,4.188,High,1752.06,1.396,2
CUST04412,23,Employed,55635.37,46759.4,84,759,0.2064,20,0,0.8405,Low,556.66,0.1201,0
CUST04414,60,Employed,73419.89,15496.97,60,780,0.2601,19,1,0.2111,Low,258.28,0.0422,0
CUST04415,62,Employed,66448.3,61837.73,12,663,0.2944,19,0,0.9306,Low,5153.14,0.9306,0
CUST04416,21,Unemployed,31522.38,50631.46,60,651,0.1888,19,0,1.6062,Low,843.86,0.3212,0
CUST04417,49,Self-Employed,25707.06,121027.43,24,672,0.1424,17,0,4.7079,High,5042.81,2.354,2
CUST04418,54,Employed,31078.9,30353.83,120,651,0.1922,21,0,0.9767,Low,252.95,0.0977,0
CUST04419,33,Retired,43478.98,114665.95,60,607,0.2597,18,2,2.6373,High,1911.1,0.5275,2
CUST04420,21,Unemployed,59158.41,77558.37,120,677,0.0605,18,2,3.4693,High,646.32,0.1311,2
CUST04421,54,Retired,49611.48,16873.75,120,610,0.3042,17,2,0.3401,Medium,140.61,0.034,1
CUST04422,49,Employed,97561.06,145603.39,24,684,0.0889,16,0,1.4924,Low,6066.81,0.7462,0
CUST04423,33,Employed,67070.68,111460.4,84,835,0.5494,19,0,1.6618,Low,1326.91,0.2374,0
CUST04424,49,Self-Employed,56858.49,42713.67,36,702,0.2194,20,0,0.7512,Low,1186.49,0.2504,0
CUST04425,59,Self-Employed,74095.49,89354.23,12,634,0.1982,19,0,1.2059,Low,7446.19,1.2059,0
CUST04426,44,Employed,94353.87,135490.65,24,670,0.4237,18,0,1.436,Low,5645.44,0.718,0
CUST04427,46,Self-Employed,51660.9,139967.01,120,624,0.4661,23,5,2.7093,High,1166.39,0.2709,2
CUST04428,37,Employed,53831.68,111017.92,24,635,0.0791,21,2,2.0623,Medium,4625.75,1.0312,1
CUST04429,27,Employed,84975.46,110512.17,36,641,0.1111,17,0,1.3005,Low,3069.78,0.4335,0
CUST04430,33,Employed,88659.11,45217.38,24,688,0.1808,21,0,0.51,Low,1884.06,0.255,0
CUST04431,25,Self-Employed,70584.26,148515.48,12,722,0.0726,21,0,2.1041,Low,12376.29,2.1041,0
CUST04432,46,Employed,77671.98,40304.77,48,818,0.2535,16,1,0.5189,Low,839.68,0.1297,0
CUST04433,23,Unemployed,59158.41,17963.93,60,701,0.0145,20,1,1.3747,Low,299.4,0.0607,0
CUST04434,27,Employed,59158.41,146720.13,84,562,0.5109,20,1,2.4529,Medium,1746.67,0.3543,1
CUST04435,59,Self-Employed,32090.29,27162.59,84,547,0.2392,16,3,0.8464,Medium,323.36,0.1209,1
CUST04436,21,Retired,27149.1,80633.95,24,644,0.1789,20,0,2.97,Medium,3359.75,1.485,1
CUST04437,37,Self-Employed,73491.47,72895.29,60,730,0.1197,19,0,0.9919,Low,1214.92,0.1984,0
CUST04438,63,Retired,49336.41,127989.87,84,633,0.1735,19,0,2.5942,Medium,1523.69,0.3706,1
CUST04439,45,Employed,57236.52,62515.59,60,634,0.3392,17,0,1.0922,Low,1041.93,0.2184,0
CUST04440,23,Employed,64085.7,77816.31,84,721,0.0972,22,1,1.2143,Low,926.38,0.1735,0
CUST04441,35,Employed,75631.92,11341.97,48,647,0.2236,21,0,0.15,Low,236.29,0.0375,0
CUST04442,49,Employed,113014.74,35136.41,24,732,0.4502,19,0,0.3109,Low,1464.02,0.1555,0
CUST04443,63,Unemployed,40532.89,125784.37,120,529,0.2805,20,1,3.1033,High,1048.2,0.3103,2
CUST04444,52,Employed,48799.73,74362.37,12,688,0.5973,20,0,1.5238,Low,6196.86,1.5238,0
CUST04445,46,Employed,55395.13,38485.1,24,507,0.2928,20,0,0.6947,Low,1603.55,0.3474,0
CUST04446,36,Employed,92797.27,58491.56,60,671,0.2601,15,0,0.6303,Low,974.86,0.1261,0
CUST04447,45,Employed,54515.6,46338.87,36,722,0.0718,23,0,0.85,Low,1287.19,0.2833,0
CUST04448,48,Employed,85374.09,85652.02,48,519,0.3165,21,2,1.0033,Medium,1784.42,0.2508,1
CUST04449,29,Self-Employed,66974.69,12459.67,12,466,0.4675,23,0,0.186,Low,1038.31,0.186,0
CUST04450,21,Employed,61672.22,37620.63,12,718,0.0989,19,0,0.61,Low,3135.05,0.61,0
CUST04451,49,Employed,54818.69,56469.92,60,685,0.1206,23,1,1.0301,Low,941.17,0.206,0
CUST04452,42,Self-Employed,97332.96,139591.05,12,562,0.1552,20,0,1.4342,Low,11632.59,1.4342,0
CUST04453,36,Self-Employed,94241.5,95375.34,60,669,0.1704,17,0,1.012,Low,1589.59,0.2024,0
CUST04454,61,Employed,43957.4,78116.78,12,606,0.5789,22,0,1.7771,Medium,6509.73,1.7771,1
CUST04455,64,Unemployed,12127.52,32669.4,12,635,0.384,20,0,2.6938,Medium,2722.45,2.6938,1
CUST04456,61,Employed,69955.49,85888.69,84,628,0.0505,20,4,1.2278,Medium,1022.48,0.1754,1
CUST04457,27,Employed,85590.86,139706.38,84,543,0.6773,20,0,1.6323,Medium,1663.17,0.2332,1
CUST04458,34,Employed,31063.84,87114.85,60,722,0.0775,18,0,2.8044,Medium,1451.91,0.5609,1
CUST04459,49,Employed,85067.91,28892.24,48,565,0.0735,24,0,0.3396,Low,601.92,0.0849,0
CUST04461,39,Employed,77978.62,77334.35,24,702,0.1675,17,0,0.9917,Low,3222.26,0.4959,0
CUST04462,22,Employed,76578.98,51335.51,36,648,0.1888,20,0,0.6704,Low,1425.99,0.2235,0
CUST04463,61,Self-Employed,80266.15,77989.54,84,628,0.258,17,1,0.9716,Medium,928.45,0.1388,1
CUST04464,35,Employed,65597.46,43235.17,120,609,0.4139,20,0,0.6591,Low,360.29,0.0659,0
CUST04465,23,Employed,57075.99,9404.11,60,787,0.0363,18,0,0.1648,Low,156.74,0.033,0
CUST04466,31,Self-Employed,104569.92,133980.59,12,723,0.1313,20,2,1.2813,Medium,11165.05,1.2813,1
CUST04467,50,Employed,70094.12,67186.79,84,710,0.2752,22,0,0.9585,Low,799.84,0.1369,0
CUST04468,60,Unemployed,31154.45,114169.44,48,826,0.2228,22,0,3.6646,Medium,2378.53,0.9162,1
CUST04469,38,Employed,37843.36,145832.03,84,678,0.2601,20,4,3.8536,High,1736.1,0.5505,2
CUST04470,22,Self-Employed,79603.32,96725.2,24,623,0.3773,14,2,1.2151,Medium,4030.22,0.6075,1
CUST04471,52,Employed,69080.21,105284.37,60,534,0.0944,21,0,1.5241,Low,1754.74,0.3048,0
CUST04472,28,Unemployed,20807.38,141769.94,24,594,0.2601,17,1,5.0,High,5907.08,3.4067,2
CUST04473,42,Employed,59158.41,79900.39,84,662,0.1141,16,0,1.5487,Low,951.2,0.1929,0
CUST04474,26,Self-Employed,48334.7,51385.48,36,724,0.0839,20,5,1.0631,Medium,1427.37,0.3544,1
CUST04475,32,Employed,44763.26,138600.72,48,597,0.5981,19,0,3.0963,Medium,2887.52,0.7741,1
CUST04476,60,Employed,59158.41,15004.15,60,776,0.4413,19,1,0.2444,Low,250.07,0.0507,0
CUST04477,56,Employed,69648.93,36118.15,60,526,0.2665,19,0,0.5186,Low,601.97,0.1037,0
CUST04478,35,Self-Employed,95186.45,54483.37,12,619,0.5695,21,0,0.5724,Low,4540.28,0.5724,0
CUST04479,48,Retired,30111.31,118406.19,24,682,0.2119,20,1,3.9323,High,4933.59,1.9661,2
CUST04480,38,Employed,52157.04,136065.71,60,648,0.5864,21,1,2.6088,Medium,2267.76,0.5218,1
CUST04481,22,Employed,69975.92,70509.05,24,688,0.1601,17,0,1.0076,Low,2937.88,0.5038,0
CUST04482,33,Unemployed,28212.02,46488.52,36,660,0.4859,22,0,1.6478,Low,1291.35,0.5493,0
CUST04483,35,Employed,51537.6,56215.56,12,701,0.1954,18,0,1.0908,Low,4684.63,1.0908,0
CUST04484,40,Retired,44176.55,100199.36,120,630,0.169,20,2,2.2682,Medium,834.99,0.2268,1
CUST04485,49,Self-Employed,77029.42,27911.03,36,625,0.1964,18,0,0.3623,Low,775.31,0.1208,0
CUST04486,62,Self-Employed,85783.69,84377.46,12,584,0.5358,17,0,0.9836,Low,7031.46,0.9836,0
CUST04487,49,Employed,73805.02,90324.28,12,823,0.4854,20,2,1.2238,Medium,7527.02,1.2238,1
CUST04488,23,Employed,86867.49,107639.08,24,643,0.2577,21,1,1.2391,Low,4484.96,0.6196,0
CUST04489,39,Self-Employed,43617.47,92565.2,120,684,0.3714,19,3,2.1222,High,771.38,0.2122,2
CUST04490,23,Unemployed,29744.81,19058.57,120,633,0.372,13,3,0.6407,Medium,158.82,0.0641,1
CUST04491,34,Retired,31550.84,104875.84,84,777,0.3934,18,0,3.324,Medium,1248.52,0.4749,1
CUST04492,60,Employed,28036.37,8153.38,12,649,0.2093,18,1,0.2908,Low,679.45,0.2908,0
CUST04493,24,Employed,42424.26,61594.78,36,676,0.6346,19,0,1.4519,Low,1710.97,0.484,0
CUST04494,31,Employed,74498.95,65474.13,84,580,0.1445,20,0,0.8789,Low,779.45,0.1256,0
CUST04495,51,Unemployed,18643.69,21911.42,36,790,0.3889,19,1,1.1753,Low,608.65,0.3918,0
CUST04497,52,Employed,22551.15,15318.47,84,793,0.1157,19,2,0.6793,Low,182.36,0.097,0
CUST04498,47,Employed,62940.95,69713.49,36,601,0.593,19,0,1.1076,Low,1936.49,0.3692,0
CUST04499,50,Employed,23929.82,39851.37,24,614,0.1058,17,0,1.6653,Low,1660.47,0.8327,0
CUST04500,63,Retired,44561.69,15002.16,24,607,0.7193,16,0,0.3367,Low,625.09,0.1683,0
CUST04501,22,Employed,56245.23,42178.78,48,627,0.3813,22,0,0.7499,Low,878.72,0.1875,0
CUST04502,29,Employed,67460.51,81679.24,120,703,0.5049,19,4,1.2108,High,680.66,0.1211,2
CUST04503,48,Employed,59948.98,112610.13,120,486,0.1172,18,0,1.8784,Medium,938.42,0.1878,1
CUST04504,51,Employed,40281.99,64740.2,60,646,0.1732,19,1,1.6072,Medium,1079.0,0.3214,1
CUST04505,54,Employed,40655.7,93906.6,48,587,0.2675,22,0,2.3098,Medium,1956.39,0.5775,1
CUST04506,35,Employed,32717.83,91530.88,48,578,0.4873,21,0,2.7976,Medium,1906.89,0.6994,1
CUST04507,45,Self-Employed,108811.34,134965.6,12,687,0.2835,20,3,1.2404,Medium,11247.13,1.2404,1
CUST04508,56,Employed,68247.06,31012.17,120,674,0.2402,18,3,0.4544,Medium,258.43,0.0454,1
CUST04509,28,Employed,78388.16,74082.41,12,719,0.1957,22,0,0.9451,Low,6173.53,0.9451,0
CUST04510,29,Employed,54997.17,96615.31,48,680,0.4696,19,1,1.7567,Medium,2012.82,0.4392,1
CUST04511,57,Self-Employed,77854.49,80359.74,60,664,0.1627,22,0,1.0322,Low,1339.33,0.2064,0
CUST04512,59,Employed,58680.01,70299.53,48,605,0.4299,20,0,1.198,Low,1464.57,0.2995,0
CUST04513,52,Self-Employed,68332.66,146151.55,24,575,0.1865,20,1,2.1388,Medium,6089.65,1.0694,1
CUST04514,37,Employed,41705.02,141592.01,36,697,0.4915,20,0,3.3951,Medium,3933.11,1.1317,1
CUST04515,55,Self-Employed,62274.71,93661.04,48,629,0.3763,18,3,1.504,High,1951.27,0.376,2
CUST04516,57,Employed,74018.46,68738.48,12,681,0.4398,22,1,0.9287,Low,5728.21,0.9287,0
CUST04517,39,Retired,28256.25,114530.41,60,649,0.6668,20,1,4.0533,High,1908.84,0.8107,2
CUST04518,64,Employed,87657.39,79375.54,12,486,0.1082,19,0,0.9055,Low,6614.63,0.9055,0
CUST04520,27,Self-Employed,72969.29,104460.91,24,599,0.3011,19,1,1.4316,Medium,4352.54,0.7158,1
CUST04521,48,Employed,56622.65,14883.21,120,719,0.2025,17,0,0.2628,Low,124.03,0.0263,0
CUST04522,29,Retired,53206.4,63277.04,84,501,0.2219,15,0,1.1893,Medium,753.3,0.1699,1
CUST04523,48,Employed,72271.47,110888.38,12,801,0.2628,17,0,1.5343,Low,9240.7,1.5343,0
CUST04524,26,Unemployed,22532.1,127143.54,120,602,0.2467,15,0,5.0,High,1059.53,0.5643,2
CUST04525,49,Unemployed,38045.56,122938.58,84,687,0.1367,18,1,3.2314,Medium,1463.55,0.4616,1
CUST04526,37,Retired,24048.2,146699.47,12,592,0.4741,17,1,5.0,High,12224.96,6.1002,2
CUST04527,36,Retired,47341.8,75922.47,60,603,0.2511,19,0,1.6037,Low,1265.37,0.3207,0
CUST04528,43,Unemployed,19821.73,25309.72,120,704,0.2953,20,1,1.2769,Medium,210.91,0.1277,1
CUST04529,51,Self-Employed,72146.42,99575.26,84,633,0.335,12,2,1.3802,Medium,1185.42,0.1972,1
CUST04530,23,Employed,68066.5,15258.59,60,639,0.1,22,2,0.2242,Low,254.31,0.0448,0
CUST04531,41,Employed,60163.05,146160.88,12,717,0.2152,16,0,2.4294,Medium,12180.07,2.4294,1
CUST04532,46,Self-Employed,32189.27,114987.3,12,665,0.1754,20,0,3.5722,Medium,9582.28,3.5722,1
CUST04533,56,Retired,42017.82,147411.51,48,685,0.2601,23,0,3.5083,Medium,3071.07,0.8771,1
CUST04534,62,Self-Employed,10000.0,59701.68,24,600,0.4046,18,0,5.0,High,2487.57,2.9851,2
CUST04535,57,Retired,34438.93,7290.52,84,703,0.5393,20,0,0.2117,Low,86.79,0.0302,0
CUST04536,42,Unemployed,10539.98,80587.01,48,658,0.2468,18,0,5.0,High,1678.9,1.9115,2
CUST04537,62,Employed,69983.13,22571.57,60,684,0.1238,22,0,0.3225,Low,376.19,0.0645,0
CUST04538,32,Employed,74443.5,103546.02,48,679,0.3374,15,1,1.3909,Medium,2157.21,0.3477,1
CUST04539,62,Employed,59803.3,77144.96,48,740,0.4778,18,0,1.29,Low,1607.19,0.3225,0
CUST04540,33,Employed,57127.82,114249.81,84,690,0.1537,22,0,1.9999,Low,1360.12,0.2857,0
CUST04541,31,Employed,54784.76,47204.97,12,557,0.0912,24,2,0.8616,Medium,3933.75,0.8616,1
CUST04542,36,Retired,34718.63,125229.01,12,602,0.2214,19,0,3.607,Medium,10435.75,3.607,1
CUST04543,28,Self-Employed,44770.01,99368.98,84,668,0.2698,15,3,2.2195,High,1182.96,0.3171,2
CUST04544,60,Employed,49058.66,148217.91,24,648,0.218,19,0,3.0212,Medium,6175.75,1.5106,1
CUST04545,60,Employed,34156.46,30890.77,36,544,0.1895,20,0,0.9044,Low,858.08,0.3015,0
CUST04546,22,Employed,84858.89,12420.05,36,570,0.082,16,0,0.1464,Low,345.0,0.0488,0
CUST04547,50,Employed,72191.35,128402.24,84,737,0.0923,15,0,1.7786,Low,1528.6,0.2541,0
CUST04548,50,Employed,67844.54,54075.44,84,807,0.4151,18,0,0.797,Low,643.76,0.1139,0
CUST04549,32,Employed,91090.96,67530.72,48,517,0.5017,19,3,0.7414,Medium,1406.89,0.1853,1
CUST04550,30,Employed,79356.95,139221.9,24,670,0.4324,24,1,1.7544,Medium,5800.91,0.8772,1
CUST04551,64,Employed,49207.69,68901.04,24,653,0.1972,20,0,1.4002,Low,2870.88,0.7001,0
CUST04552,31,Unemployed,21859.17,48212.77,60,730,0.6404,16,3,2.2056,High,803.55,0.4411,2
CUST04553,35,Employed,84445.23,13626.85,12,689,0.0304,20,0,0.1614,Low,1135.57,0.1614,0
CUST04554,36,Employed,42641.57,69225.62,120,716,0.4574,20,2,1.6234,Medium,576.88,0.1623,1
CUST04555,37,Employed,83055.62,99967.97,84,467,0.2576,19,2,1.2036,Medium,1190.09,0.1719,1
CUST04556,46,Employed,55655.01,44030.38,120,648,0.3104,20,0,0.7911,Low,366.92,0.0791,0
CUST04557,22,Self-Employed,53293.74,109078.01,84,577,0.3656,17,0,2.0467,Medium,1298.55,0.2924,1
CUST04558,32,Self-Employed,14185.12,74348.27,84,579,0.4385,22,0,5.0,High,885.1,0.7488,2
CUST04559,46,Employed,59158.41,129425.56,84,551,0.6926,18,4,2.3821,High,1540.78,0.3125,2
CUST04560,43,Self-Employed,66386.83,28451.93,60,668,0.3258,18,0,0.4286,Low,474.2,0.0857,0
CUST04561,38,Employed,45556.64,114776.55,36,676,0.5907,17,0,2.5194,Medium,3188.24,0.8398,1
CUST04563,58,Employed,15020.05,112502.7,120,617,0.2408,19,1,5.0,High,937.52,0.749,2
CUST04564,23,Employed,43906.54,63860.91,36,760,0.0935,19,0,1.4545,Low,1773.91,0.4848,0
CUST04565,58,Self-Employed,71384.3,38416.09,12,575,0.1956,18,2,0.5382,Medium,3201.34,0.5382,1
CUST04566,23,Unemployed,26657.3,19263.28,12,535,0.01,21,3,0.7226,Medium,1605.27,0.7226,1
CUST04567,50,Self-Employed,67517.08,98143.61,84,667,0.1714,21,0,1.4536,Low,1168.38,0.2077,0
CUST04568,21,Employed,58635.99,25713.88,120,595,0.2467,19,4,0.4385,Medium,214.28,0.0439,1
CUST04569,50,Employed,55633.57,126554.08,12,692,0.4451,21,0,2.2748,Medium,10546.17,2.2748,1
CUST04570,52,Retired,43237.39,144306.91,36,597,0.3279,18,0,3.3375,Medium,4008.53,1.1125,1
CUST04571,48,Employed,72515.25,24689.43,120,603,0.2228,19,0,0.3405,Low,205.75,0.034,0
CUST04572,41,Employed,45894.49,59527.68,24,597,0.2686,19,0,1.2971,Low,2480.32,0.6485,0
CUST04573,33,Employed,77658.35,140904.46,120,591,0.1271,23,4,1.8144,High,1174.2,0.1814,2
CUST04574,47,Employed,90017.69,73252.16,60,649,0.1654,14,0,0.8138,Low,1220.87,0.1628,0
CUST04575,56,Employed,36442.55,82635.33,24,669,0.1558,17,0,2.2676,Medium,3443.14,1.1338,1
CUST04576,27,Employed,74293.17,113389.82,24,591,0.1641,20,0,1.5262,Low,4724.58,0.7631,0
CUST04577,42,Employed,37765.5,35527.34,48,556,0.2815,22,0,0.9407,Low,740.15,0.2352,0
CUST04578,30,Unemployed,19362.86,146976.62,24,689,0.3286,18,5,5.0,High,6124.03,3.7953,2
CUST04579,59,Employed,69613.97,118228.11,60,681,0.385,19,1,1.6983,Medium,1970.47,0.3397,1
CUST04580,35,Employed,77593.22,28399.14,48,707,0.634,18,1,0.366,Low,591.65,0.0915,0
CUST04581,35,Employed,60651.12,21105.09,24,566,0.01,18,1,0.348,Low,879.38,0.174,0
CUST04582,24,Self-Employed,88623.36,140568.36,48,648,0.3304,21,0,1.5861,Low,2928.51,0.3965,0
CUST04583,52,Employed,56171.36,104329.03,120,715,0.3233,20,0,1.8573,Low,869.41,0.1857,0
CUST04584,43,Unemployed,10000.0,10592.26,24,721,0.3198,23,0,1.0592,Low,441.34,0.5296,0
CUST04585,26,Employed,104872.58,25588.15,12,617,0.0733,15,5,0.244,Medium,2132.35,0.244,1
CUST04586,44,Unemployed,23301.91,11935.24,12,573,0.1605,18,1,0.5122,Low,994.6,0.5122,0
CUST04587,40,Employed,51272.95,146241.85,24,593,0.0489,16,0,2.8522,Medium,6093.41,1.4261,1
CUST04588,57,Employed,75714.06,77188.38,120,572,0.188,22,0,1.0195,Low,643.24,0.1019,0
CUST04589,40,Unemployed,20421.82,72011.52,48,713,0.2355,19,3,3.5262,High,1500.24,0.8816,2
CUST04590,32,Self-Employed,93447.77,143587.92,60,707,0.2807,18,0,1.5366,Low,2393.13,0.3073,0
CUST04591,53,Employed,66424.28,78172.22,12,648,0.3036,22,0,1.1769,Low,6514.35,1.1769,0
CUST04592,48,Employed,69272.17,80074.45,48,648,0.11,18,0,1.1559,Low,1668.22,0.289,0
CUST04593,28,Employed,65871.01,147694.09,60,579,0.2127,19,2,2.2422,Medium,2461.57,0.4484,1
CUST04594,21,Self-Employed,53216.95,21157.67,48,600,0.2,15,1,0.3976,Low,440.78,0.0994,0
CUST04595,57,Employed,101551.27,147934.45,24,578,0.2801,21,0,1.4567,Low,6163.94,0.7284,0
CUST04596,42,Employed,24333.94,29023.3,12,668,0.1311,19,0,1.1927,Low,2418.61,1.1927,0
CUST04597,26,Employed,60230.89,73572.16,12,710,0.322,16,0,1.2215,Low,6131.01,1.2215,0
CUST04598,41,Self-Employed,37469.26,53953.98,12,713,0.7194,18,0,1.44,Low,4496.16,1.44,0
CUST04599,52,Unemployed,14037.63,143536.08,24,579,0.4838,20,3,5.0,High,5980.67,5.1125,2
CUST04600,55,Self-Employed,56928.6,75397.98,60,602,0.5265,21,3,1.3244,Medium,1256.63,0.2649,1
CUST04601,35,Employed,76194.1,8337.1,60,605,0.5793,16,0,0.1094,Low,138.95,0.0219,0
CUST04602,25,Unemployed,10000.0,37145.21,84,731,0.4186,19,0,3.7145,Medium,442.2,0.5306,1
CUST04603,26,Self-Employed,96439.58,67467.75,84,543,0.1806,15,2,0.6996,Medium,803.19,0.0999,1
CUST04604,45,Unemployed,20601.13,103076.61,120,649,0.743,20,0,5.0,High,858.97,0.5003,2
CUST04605,60,Employed,91481.65,86475.93,12,580,0.1905,17,0,0.9453,Low,7206.33,0.9453,0
